10,5599,0.000730652,7.5e-08,0.000894131,0.0930378,0.0102558
11,7495,0.000739299,7.5e-08,0.00097288,0.114337,0.0110919
12,9785,0.000855437,6.5e-08,0.00106094,0.136736,0.0121292
13,12498,0.00105219,1.17e-07,0.00112937,0.163921,0.0134076
14,15674,0.0012886,7.1e-08,0.00121297,0.191259,0.014046
15,19342,0.00148743,6.8e-08,0.0013036,0.219472,0.0150875
16,23541,0.00170458,7.5e-08,0.00143181,0.243069,0.0161589
17,28309,0.00203171,7.3e-08,0.00148217,0.282232,0.0171046
18,33677,0.00241527,6.7e-08,0.00156798,0.317247,0.0181441
19,39685,0.00272587,7.5e-08,0.00165226,0.354643,0.019139
20,46368,0.00306477,7.6e-08,0.00175359,0.390294,0.0204776
22,61907,0.00411357,7.7e-08,0.00191748,0.476278,0.0221821
24,80582,0.00506096,7.5e-08,0.00209063,0.56833,0.0275677
26,102677,0.00653646,7.7e-08,0.00228847,0.661289,0.030446
28,128500,0.00794754,6.7e-08,0.00242283,0.781415,0.0377428
30,158345,0.0100338,5.6e-08,0.00237481,0.982032,0.0359386
33,211204,0.00950528,6.6e-08,0.00225515,1.37882,0.0370315
36,274703,0.0117488,7.9e-08,0.0023669,1.70811,0.0461336
39,349812,0.01472,1e-07,0.0026099,1.97205,0.0581024
42,437453,0.0184287,8.6e-08,0.00276709,2.32549,0.0705052
46,575551,0.0240358,6.9e-08,0.00303192,2.79163,0.0971858
50,739991,0.0306211,8e-08,0.00330764,3.28932,0.12438
55,986149,0.0407182,7.7e-08,0.00367319,3.94637,0.166419
60,1281599,0.0534897,1.13e-07,0.00399174,4.71854,0.231164
66,1707551,0.0730365,7.9e-08,0.00439068,5.71451,0.325942
72,2218751,0.0963848,7.8e-08,0.00479788,6.79404,0.463298
79,2933269,0.129484,9.5e-08,0.00525457,8.20007,0.659934
86,3786751,0.168643,8e-08,0.0057549,9.66444,0.90959
94,4948159,0.226605,8.5e-08,0.00631431,11.5083,1.28079
103,6513925,0.295078,8.1e-08,0.00691098,13.8404,1.82265
113,8606305,0.392045,1.04e-07,0.00759558,16.6363,2.62034
124,11378239,0.519692,9.1e-08,0.00845833,19.7492,3.77255
136,0,0.0112859,1.04e-07,0.00053411,75.3539,0.0433745
149,0,0.0116114,7.7e-08,0.000621164,85.2065,0.0486976
163,0,0.0138814,8.1e-08,0.000653106,106.096,0.052612
179,0,0.0157539,9.3e-08,0.000736823,124.542,0.0566034
196,0,0.0168097,7.2e-08,0.000773934,155.663,0.061769
215,0,0.0199309,7.9e-08,0.000854709,186.045,0.0677809
236,0,0.0209147,7.4e-08,0.000934099,225.145,0.0750127
