10,5888,0.000758505,9.3049e-05,7.01896,0.00247632,0.013247
11,7808,0.000769378,8.8889e-05,9.47664,0.00267726,0.0143537
12,10112,0.000905722,9.9558e-05,12.3027,0.00291495,0.0156143
13,12896,0.00109005,0.00011184,15.5503,0.00318437,0.0168744
14,16128,0.00133629,0.000122397,19.648,0.00339349,0.0181415
15,19840,0.00154137,0.000137891,24.0488,0.00365412,0.0194595
16,24064,0.00177246,0.000155341,28.9715,0.00392471,0.0207591
17,28896,0.00211554,0.000179401,34.7499,0.00417382,0.0223656
18,34368,0.00248635,0.00020023,39.9279,0.00457292,0.0234671
19,40384,0.00280983,0.000226137,45.3245,0.00499742,0.0251957
20,46912,0.00316523,0.000253987,52.6745,0.00526208,0.0265091
21,54528,0.00366289,0.000285457,61.1791,0.00552522,0.0282981
22,62688,0.00424104,0.000323171,70.1334,0.00580502,0.0294008
23,71712,0.0048191,0.000358695,80.4135,0.00605369,0.0306056
24,81792,0.00470335,0.000362429,92.6918,0.00624596,0.0309113
25,92128,0.00532131,0.00040251,110.374,0.00615837,0.0307488
26,103712,0.00603718,0.000441085,126.267,0.00630157,0.0299989
27,116160,0.00660047,0.000549569,143.659,0.00644188,0.034796
28,129728,0.007213,0.000653278,148.121,0.00723419,0.0408795
29,144000,0.00651572,0.000606618,184.44,0.00668026,0.0401906
30,159392,0.00720695,0.000665285,199.251,0.00708088,0.0422376
31,175840,0.00786832,0.000826364,211.57,0.00760217,0.0435596
32,192512,0.00851897,0.000795335,227.641,0.00799189,0.0453071
33,212384,0.00913836,0.000946566,254.265,0.00813129,0.0464247
34,232416,0.010109,0.00101662,275.017,0.00847519,0.0480217
35,253472,0.0107506,0.00108822,254.792,0.0102706,0.0514259
36,275648,0.0115225,0.00117735,227.449,0.0128709,0.0554291
37,303392,0.012545,0.00129415,152.785,0.0216201,0.0658711
38,324736,0.013798,0.00135949,176.609,0.0206063,0.0666866
39,351104,0.0147695,0.0015392,177.891,0.0227005,0.0694418
40,378240,0.0156618,0.00156168,179.439,0.0248726,0.0730781
41,408128,0.0169945,0.00167431,179.02,0.0275632,0.0770431
42,438912,0.0184129,0.00187362,175.824,0.0309146,0.0821125
43,471040,0.0195941,0.00198528,178.396,0.0334775,0.0868402
44,505152,0.0207408,0.00212378,178.216,0.0367673,0.0948693
45,543904,0.0223111,0.00226947,178.573,0.040358,0.102753
46,577088,0.0240266,0.00238451,180.016,0.0434751,0.10755
47,619520,0.0253792,0.00255538,178.042,0.0481575,0.114084
48,655872,0.0267969,0.00268144,179.306,0.0517601,0.119157
49,697856,0.0286492,0.00284505,180.737,0.0557734,0.124851
50,741728,0.0306518,0.00300461,182.01,0.0600626,0.13205
51,787200,0.0323373,0.00318127,182.902,0.0647013,0.141452
52,834112,0.0339957,0.00335313,184.771,0.0691992,0.152219
53,887520,0.0361925,0.00355815,185.663,0.0746174,0.167273
54,938752,0.0387345,0.00374362,188.298,0.0792877,0.17535
55,990816,0.0406229,0.00426574,188.626,0.0851036,0.182083
56,1047616,0.042881,0.00415687,189.999,0.0909276,0.191142
57,1100032,0.0455383,0.00435227,191.332,0.0965818,0.206895
58,1159232,0.0485825,0.0045717,193.887,0.102195,0.216511
59,1220320,0.0509331,0.00480753,195.901,0.108309,0.225006
60,1287808,0.0535988,0.0050381,198.042,0.114907,0.242304
61,1352928,0.0566588,0.00528842,198.861,0.12223,0.255841
62,1419456,0.0601159,0.00553735,200.592,0.129237,0.271416
63,1489184,0.0628866,0.00580731,201.915,0.13687,0.286134
64,1560288,0.0657776,0.00607922,198.831,0.147958,0.315226
65,1632960,0.0700207,0.00643299,201.732,0.155036,0.332606
66,1713696,0.0730101,0.00664051,205.621,0.162006,0.343136
67,1791616,0.0760278,0.00694239,205.752,0.171849,0.366603
68,1869760,0.0796917,0.00728401,207.85,0.180242,0.391437
69,1954208,0.0830296,0.00755326,208.016,0.190987,0.409995
70,2040704,0.0875541,0.00787919,209.365,0.201022,0.440636
71,2129568,0.0909923,0.00823039,208.599,0.213551,0.463851
72,2223712,0.0943909,0.00856953,210.601,0.22393,0.490091
73,2315104,0.099095,0.00890515,207.015,0.240514,0.516821
74,2411904,0.103959,0.00928398,213.023,0.246833,0.538954
75,2511136,0.10799,0.00965737,213.712,0.259619,0.567092
76,2613824,0.112358,0.0100905,213.95,0.273516,0.594253
77,2717952,0.117511,0.0104821,214.604,0.287285,0.630338
78,2825536,0.1241,0.0109007,215.087,0.30185,0.653641
79,2935776,0.127853,0.0113175,215.645,0.316821,0.686705
80,3048960,0.132474,0.0117283,218.548,0.32877,0.713098
81,3164960,0.13844,0.0121787,217.108,0.347832,0.74981
82,3284064,0.144772,0.0126224,218.168,0.363593,0.792962
83,3405856,0.148999,0.0130787,218.511,0.381072,0.827336
84,3530048,0.15441,0.0135476,219.009,0.398827,0.862926
85,3665344,0.162038,0.0140293,219.336,0.418254,0.903095
86,3789536,0.170354,0.0145394,220.421,0.435502,0.947826
87,3923552,0.176689,0.0150453,220.421,0.456141,0.993805
88,4062080,0.180873,0.0155554,222.486,0.473203,1.03154
89,4200992,0.186534,0.0160928,221.209,0.497829,1.07919
90,4344640,0.192721,0.0166242,221.811,0.519216,1.12893
91,4491264,0.198487,0.0171706,221.961,0.542329,1.181
92,4641984,0.204721,0.0177333,222.457,0.565401,1.22648
93,4794560,0.212257,0.01831,223.594,0.587342,1.27348
94,4951200,0.220551,0.0188988,223.793,0.612502,1.33316
95,5111072,0.226821,0.0195038,223.45,0.639982,1.38888
