10,5599,0.000979761,1.11e-07,0.00120927,0.0133743,0.0136971
11,7496,0.000975434,7.8e-08,0.00120181,0.017281,0.0141397
12,9785,0.00111381,4.9e-08,0.00121751,0.0228614,0.0139041
13,12498,0.00135937,5.3e-08,0.0012532,0.0279397,0.0144893
14,15674,0.00166867,5.3e-08,0.00126247,0.0339163,0.0149307
15,19342,0.00191606,5.4e-08,0.00132273,0.038254,0.0163017
16,23541,0.00220437,4.9e-08,0.00140719,0.0429274,0.017649
17,28309,0.0026381,4.4e-08,0.00149357,0.0464801,0.01957
18,33677,0.00313376,5.5e-08,0.00159634,0.0503738,0.0214524
19,39685,0.0034148,5.6e-08,0.00167622,0.0642158,0.0198061
20,46369,0.00363457,4.8e-08,0.00174772,0.0652584,0.0227469
22,61908,0.00488566,5.3e-08,0.00194606,0.0755561,0.0261801
24,80581,0.00601315,5.3e-08,0.00244506,0.0889791,0.0288894
26,102682,0.00777294,6.5e-08,0.00227608,0.105201,0.0310929
28,128498,0.00942497,6.3e-08,0.00247416,0.10798,0.0378628
30,158348,0.00782425,8.6e-08,0.00263035,0.144583,0.0348048
33,211201,0.010032,5.9e-08,0.00289256,0.162928,0.0411415
36,274701,0.0128049,7.4e-08,0.00315868,0.16133,0.0539796
39,349806,0.0162829,8.6e-08,0.0031964,0.177738,0.0623313
42,437452,0.0186307,8.2e-08,0.00282815,0.194323,0.0712404
46,575551,0.0240796,6.8e-08,0.00336149,0.186931,0.097349
50,739983,0.0306823,8.2e-08,0.00329164,0.188223,0.124213
55,986149,0.0410309,8.6e-08,0.00363597,0.187487,0.166056
60,1281599,0.0536463,8.3e-08,0.00398066,0.17442,0.231826
66,1707551,0.0732075,8.5e-08,0.00440593,0.164426,0.327444
72,2218751,0.0962259,8e-08,0.0048453,0.150176,0.465598
79,2933323,0.128781,9.2e-08,0.00532265,0.139673,0.661491
86,3786743,0.1679,8.1e-08,0.00575366,0.130312,0.914907
94,4948159,0.224393,9e-08,0.00636541,0.121006,1.28692
103,6513982,0.294217,8.4e-08,0.00696094,0.112028,1.82922
113,8606277,0.390442,1.01e-07,0.0090944,0.102577,2.63851
124,11378195,0.520748,1.01e-07,0.0096491,0.094328,3.79216
136,0,0.0113126,8.1e-08,0.000542253,6.04355,0.0482817
149,0,0.0126827,7.8e-08,0.000590085,7.31489,0.0524577
163,0,0.0139451,6.2e-08,0.000639219,8.75371,0.057389
179,0,0.0157254,7.7e-08,0.000710438,10.4854,0.06345
196,0,0.0168083,7.7e-08,0.000757765,12.6644,0.0689672
215,0,0.019936,6.9e-08,0.000846198,15.2831,0.0754333
236,0,0.0236289,7.4e-08,0.00128065,18.3368,0.0831515
