10,5599,0.00996527,2.0196e-05,92.1803,6.5949e-05,0.158075
11,7496,0.00885429,1.9878e-05,108.716,8.2224e-05,0.149413
12,9785,0.0104736,1.9485e-05,141.465,8.9855e-05,0.142687
13,12499,0.0102758,2.0194e-05,186.176,9.4366e-05,0.156338
14,15675,0.011894,2.0277e-05,237.064,9.9984e-05,0.126488
15,19342,0.0144269,1.9911e-05,269.532,0.000116166,0.136396
16,23541,0.0173004,1.9819e-05,372.409,0.000109069,0.125404
17,28308,0.0205702,1.9307e-05,449.354,0.000115415,0.176293
18,33678,0.0242056,1.9506e-05,519.179,0.000125761,0.138093
19,39686,0.0282752,1.9913e-05,677.84,0.000119754,0.126935
20,46365,0.0327557,1.9494e-05,749.168,0.000133193,0.138606
21,53761,0.0377318,2.0293e-05,778.722,0.000155942,0.132368
22,61908,0.0431801,1.924e-05,1.11849,0.130926,0.1373
23,70833,0.0491362,1.9533e-05,1130.37,0.000154911,0.138639
24,80583,0.0551061,1.972e-05,1373.15,0.000151333,0.173804
25,91190,0.0621123,2.4846e-05,1419.45,0.000172517,0.140725
26,102680,0.0696684,2.0028e-05,1612.43,0.0001778,0.146884
27,115109,0.0779202,2.1714e-05,1740.84,0.00019167,0.138431
28,128497,0.0866016,1.9346e-05,1993.26,0.000193742,0.149773
29,142907,0.0961143,2.5275e-05,2399.06,0.000185368,0.143291
30,158334,0.106182,2.155e-05,2498.39,0.000203972,0.154507
31,174831,0.116983,2.1676e-05,2664.82,0.000218155,0.150145
32,192461,0.12836,2.14e-05,34.4525,0.0191705,0.0912164
33,211223,0.14058,2.1431e-05,3597.3,0.00020776,0.158165
34,231162,0.153613,2.2323e-05,3729.26,0.000225936,0.15928
35,252303,0.167206,2.1165e-05,34.8032,0.0271972,0.122358
36,274722,0.18179,2.5879e-05,36.4393,0.0290877,0.128544
37,298405,0.197139,2.6261e-05,38.7641,0.0305217,0.134904
38,323422,0.213364,2.5811e-05,39.9279,0.0329801,0.144383
39,349792,0.230406,2.6536e-05,40.5677,0.0360263,0.154681
40,377587,0.248403,2.6144e-05,35.9461,0.0450084,0.184005
41,406786,0.269612,2.5873e-05,6482.68,0.000275562,0.175883
42,437448,0.287012,2.5511e-05,7308.5,0.000269234,0.174869
43,469628,0.308064,2.6978e-05,38.4927,0.0561803,0.218152
44,503353,0.329398,2.6022e-05,35.4624,0.0668736,0.250262
45,538649,0.353207,2.6394e-05,36.7724,0.0705757,0.260182
46,575551,0.379419,2.5904e-05,38.5659,0.0734956,0.274677
47,614096,0.400753,2.6128e-05,37.2634,0.0829166,0.310112
48,654335,0.42665,2.6854e-05,37.606,0.0894003,0.324236
49,696283,0.454112,2.6842e-05,39.24,0.0930631,0.335626
50,739999,0.481656,2.598e-05,38.0942,0.103953,0.371567
51,785501,0.514216,2.6247e-05,38.8146,0.110455,0.389581
52,832831,0.541338,2.5802e-05,40.3753,0.114784,0.407586
53,882025,0.57302,2.5947e-05,38.9222,0.12852,0.449314
54,933119,0.60701,2.7275e-05,39.9862,0.134835,0.465046
55,986149,0.645894,2.5995e-05,39.5224,0.146832,0.507269
56,1041151,0.680952,2.6113e-05,40.3191,0.154713,0.531374
57,1098161,0.713427,2.6053e-05,40.1805,0.166662,0.575261
58,1157215,0.754529,3.7425e-05,40.6073,0.176818,0.598056
59,1218349,0.797166,2.8061e-05,40.7168,0.188851,0.650343
60,1281599,0.831393,2.5829e-05,41.0743,0.200254,0.673161
61,1347001,0.872751,2.6551e-05,40.8633,0.215076,0.722414
62,1414591,0.916888,2.5944e-05,41.5608,0.225707,0.750365
63,1484405,0.969666,2.6357e-05,41.2041,0.24274,0.808084
64,1556479,1.00847,2.6468e-05,42.0235,0.253513,0.844616
65,1630849,1.0561,2.6047e-05,41.7916,0.271263,0.898894
66,1707551,1.11442,2.7825e-05,42.1278,0.286078,0.951454
67,1786621,1.1657,2.6141e-05,42.18,0.303473,0.996418
68,1868095,1.21824,2.6047e-05,42.1184,0.322507,1.05631
69,1952009,1.2724,2.6496e-05,42.5645,0.338353,1.11243
70,2038399,1.32851,2.6142e-05,42.5264,0.358756,1.16065
71,2127301,1.386,2.6222e-05,42.4856,0.380104,1.23457
72,2218751,1.44508,2.6148e-05,42.5598,0.401314,1.3087
73,2312785,1.50634,2.8752e-05,42.9121,0.420636,1.35839
74,2409439,1.56847,2.6749e-05,42.88,0.444536,1.42832
75,2508749,1.63276,2.6257e-05,42.8938,0.468949,1.50001
76,2610751,1.69873,2.5847e-05,43.0002,0.493284,1.58459
77,2715481,1.7664,2.6277e-05,43.0373,0.51936,1.66167
78,2822975,1.83597,4.8205e-05,43.2551,0.544161,1.741
79,2933269,1.90712,4.8183e-05,43.3508,0.571391,1.82673
80,3046399,1.98019,4.9149e-05,43.4124,0.600072,1.90524
81,3162401,2.05561,4.8251e-05,43.4035,0.630821,1.98566
82,3281311,2.13213,3.8537e-05,43.48,0.661438,2.07754
83,3403165,2.21073,3.8258e-05,43.512,0.693839,2.18373
