55,986149,0.040877, 2.6119e-05,9.776e-06,0.00382092,0.00746404,0.0124181,172.1280.174017
56,1041151,0.0431022, 2.55e-05,9.271e-06,0.00386244,0.00717295,0.012738,180.3080.17855
57,1098129,0.0457448, 2.5941e-05,9.223e-06,0.00380381,0.00716382,0.0124697,174.5670.197962
58,1157215,0.0491087, 2.6731e-05,9.363e-06,0.00407639,0.00739016,0.0133887,179.4060.206513
59,1218349,0.0510905, 2.5725e-05,9.447e-06,0.00405604,0.00758154,0.0135634,182.0560.217923
60,1281599,0.05377, 2.6115e-05,9.361e-06,0.00399736,0.00737915,0.0135901,179.0940.236945
61,1346961,0.0571633, 2.6427e-05,9.31e-06,0.0039986,0.00748545,0.0136648,184.5510.245666
62,1414591,0.0602535, 2.6393e-05,9.307e-06,0.004136,0.00775826,0.0141692,186.6360.259262
63,1484405,0.0630757, 2.6063e-05,9.419e-06,0.00417459,0.00779614,0.0139879,184.8190.27913
64,1556479,0.0656916, 2.5735e-05,9.608e-06,0.00455825,0.00840044,0.015316,187.9830.292289
65,1630849,0.0696017, 2.6142e-05,9.765e-06,0.00434169,0.00808573,0.0147741,186.9950.312648
66,1707551,0.0733365, 2.6285e-05,9.896e-06,0.0043712,0.00823781,0.0144199,187.0680.332221
67,1786621,0.0767274, 2.6411e-05,9.58e-06,0.00456704,0.00852463,0.0154153,183.1340.360414
68,1868095,0.079429, 2.6807e-05,9.726e-06,0.0045603,0.00856732,0.0150926,180.8780.387202
69,1952009,0.0834142, 2.649e-05,9.839e-06,0.00460491,0.00873665,0.0162513,181.6340.408797
70,2038399,0.0879135, 2.6399e-05,9.245e-06,0.00455552,0.00850869,0.0154755,181.4450.433484
71,2127301,0.0912795, 2.5487e-05,9.692e-06,0.00468463,0.00878744,0.0156616,182.6150.455868
72,2218743,0.0945744, 2.687e-05,9.363e-06,0.00512974,0.00950577,0.0173172,181.8040.484266
73,2312785,0.0995696, 2.589e-05,9.617e-06,0.00498065,0.00930618,0.0166706,182.4450.509957
74,2409439,0.103976, 2.649e-05,9.722e-06,0.00506732,0.00967852,0.0174574,183.4540.535537
75,2508749,0.107964, 3.2919e-05,9.858e-06,0.00505215,0.00952738,0.0174415,183.4210.5652
76,2610751,0.111784, 2.6227e-05,9.438e-06,0.00517946,0.0097584,0.0172932,185.7920.588368
77,2715481,0.116901, 2.6165e-05,9.314e-06,0.00500779,0.00937701,0.0171229,185.8270.619854
78,2822975,0.122017, 2.5808e-05,9.289e-06,0.00529156,0.00978754,0.0177183,186.4850.650403
79,2933269,0.12636, 2.6166e-05,9.34e-06,0.00541914,0.0101043,0.0184352,186.8050.683255
80,3046399,0.131081, 2.5902e-05,9.405e-06,0.00545256,0.0102488,0.0190833,188.0070.713939
81,3162401,0.136431, 2.5663e-05,9.746e-06,0.00534177,0.0101357,0.0182654,188.1350.749827
82,3281311,0.142202, 2.6449e-05,9.642e-06,0.00583315,0.0107669,0.0199945,188.1070.787687
83,3403165,0.147076, 2.599e-05,9.528e-06,0.00568402,0.0105365,0.0191873,188.1960.826451
84,3527999,0.152633, 2.6586e-05,9.601e-06,0.00562965,0.0109395,0.0194363,188.560.865357
85,3655693,0.157787, 2.6949e-05,9.505e-06,0.00581724,0.0108663,0.0200542,189.4650.902982
86,3786751,0.16472, 2.6326e-05,9.706e-06,0.00589405,0.0109441,0.0202514,189.4070.94656
87,3920741,0.169825, 2.6773e-05,9.363e-06,0.00575656,0.0107418,0.0203016,189.0250.993387
88,4057855,0.175095, 2.5799e-05,9.505e-06,0.0058328,0.0109525,0.0202882,189.2231.03879
89,4198129,0.182224, 2.5941e-05,9.627e-06,0.00609276,0.0118075,0.0217545,190.1831.08137
90,4341599,0.189468, 2.6285e-05,9.516e-06,0.00615484,0.0117732,0.0215369,190.1121.13124
91,4488301,0.196241, 2.6264e-05,9.666e-06,0.00629392,0.0116525,0.0214416,189.8931.18375
92,4638271,0.202571, 2.6793e-05,9.691e-06,0.00610059,0.0113075,0.0213898,190.2361.23445
93,4791545,0.2099, 3.3495e-05,9.793e-06,0.00643147,0.0122277,0.022118,191.2961.28189
94,4948159,0.218251, 2.6254e-05,9.621e-06,0.00628653,0.0117271,0.022463,191.4221.33707
95,5108149,0.224496, 2.6851e-05,9.667e-06,0.0062786,0.0117733,0.021924,191.4251.39489
96,5271551,0.231046, 2.703e-05,9.605e-06,0.00659885,0.0120393,0.0230015,191.891.45106
97,5438398,0.239657, 2.6809e-05,9.684e-06,0.00675009,0.012666,0.0234691,192.281.50944
98,5608735,0.248452, 2.6822e-05,9.31e-06,0.00670672,0.012416,0.0229207,193.031.56657
99,5782589,0.255718, 2.6518e-05,9.678e-06,0.00668537,0.0123606,0.0229831,192.7651.63378
100,5959999,0.262682, 2.6296e-05,9.61e-06,0.00668017,0.012491,0.0231961,192.9161.6995
101,6141088,0.272229, 2.6437e-05,9.43e-06,0.00694383,0.0130322,0.0243417,192.7881.76972
102,6325631,0.282281, 2.649e-05,9.817e-06,0.00676419,0.0126628,0.0238952,193.5421.83371
103,6513925,0.290269, 2.6889e-05,9.636e-06,0.0071866,0.0138019,0.0338361,192.5411.91663
104,6705919,0.297689, 2.5828e-05,9.721e-06,0.00706543,0.0130333,0.0246632,193.1651.98575
105,6901649,0.324304, 2.6591e-05,9.355e-06,0.00715883,0.0133598,0.0250171,193.7342.05722
106,7101151,0.315982, 2.6848e-05,1.0016e-05,0.00704471,0.0131077,0.025006,193.6442.13775
107,7304461,0.324509, 2.7071e-05,9.537e-06,0.00756217,0.0139479,0.026793,193.3962.22245
108,7511615,0.332951, 2.629e-05,9.648e-06,0.00712744,0.0134216,0.0255311,193.6042.30426
109,7722649,0.34338, 2.7019e-05,9.544e-06,0.00744218,0.0137831,0.0260777,193.8832.3874
110,7937599,0.354899, 2.5894e-05,9.721e-06,0.00728622,0.0136481,0.0259463,194.1852.47241
111,8156373,0.363525, 2.5924e-05,9.527e-06,0.00744278,0.0142345,0.0263045,194.3492.56142
112,8379391,0.372654, 2.6833e-05,9.459e-06,0.0076972,0.0144317,0.0278227,194.0022.65978
113,8606305,0.384364, 2.6988e-05,9.407e-06,0.00874569,0.0163998,0.0314768,193.7542.75961
114,8837279,0.396786, 2.692e-05,9.602e-06,0.00778239,0.0144463,0.0279717,195.1442.83829
115,9072341,0.407548, 2.7049e-05,9.582e-06,0.00752483,0.0140379,0.0278541,194.8762.94329
116,9311551,0.416326, 2.6497e-05,9.407e-06,0.00802762,0.0150647,0.0284882,194.8383.04764
117,9554921,0.428713, 2.5878e-05,9.351e-06,0.00792375,0.0148261,0.0286821,194.3263.16245
118,9802573,0.442084, 2.6365e-05,9.8e-06,0.00771377,0.0144619,0.028161,194.743.26506
119,10054305,0.452595, 2.6968e-05,9.75e-06,0.00866776,0.0162688,0.0309304,195.0043.37262
120,10310399,0.466477, 3.3666e-05,2.2769e-05,0.0079919,0.0155699,0.0291033,194.7753.49158
121,10570801,0.479625, 2.7065e-05,9.503e-06,0.00827318,0.0154152,0.0292754,194.0553.62287
122,10835551,0.49403, 2.613e-05,9.712e-06,0.00855315,0.0159623,0.0324575,194.4843.73592
123,11104685,0.505712, 2.6763e-05,9.626e-06,0.00869001,0.0164,0.0311649,194.9253.85123
124,11378239,0.517775, 2.6426e-05,9.763e-06,0.00843349,0.0155337,0.0311504,194.9283.97799
