111,8156501,0.363624,7.117e-06,228.623,2.49092
112,8379391,0.37286,7.622e-06,228.985,2.57787
113,8606305,0.384449,7.334e-06,228.895,2.67228
114,8837279,0.396847,7.49e-06,229.032,2.76654
115,9072349,0.40685,7.441e-06,229.274,2.86193
116,9311551,0.417201,7.381e-06,229.056,2.96566
117,9554921,0.428715,7.251e-06,229.064,3.06921
118,9802495,0.441897,7.405e-06,229.13,3.17463
119,10054309,0.452441,7.744e-06,229.069,3.28455
120,10310399,0.463337,7.781e-06,229.413,3.39133
121,10570801,0.476388,7.401e-06,228.832,3.51476
122,10835551,0.494092,7.743e-06,228.84,3.63233
123,11104685,0.505739,7.503e-06,229.164,3.74766
124,11378207,0.517751,7.607e-06,228.889,3.87574
