108,7511696,0.330934,2.8728e-05,139.771,1.63725
109,7722649,0.33886,2.7568e-05,140.183,1.69376
110,7937599,0.351086,2.8132e-05,139.831,1.76123
111,8156477,0.358997,2.823e-05,139.744,1.82732
112,8379391,0.368494,2.8146e-05,139.461,1.89794
113,8606305,0.379624,2.7803e-05,140.372,1.9539
114,8837279,0.391918,2.8272e-05,140.278,2.02538
115,9072349,0.401413,2.8014e-05,140.241,2.09797
116,9311551,0.410937,2.8636e-05,140.286,2.17123
117,9554921,0.423388,2.8584e-05,140.561,2.24271
118,9802495,0.436508,2.8572e-05,140.77,2.31695
119,10054309,0.446427,2.7854e-05,140.52,2.40081
120,10310399,0.457012,2.8543e-05,140.672,2.47987
121,10570801,0.469979,2.7765e-05,140.783,2.56158
122,10835551,0.483983,2.8588e-05,140.402,2.65455
123,11104685,0.495274,2.8522e-05,140.52,2.74038
124,11378239,0.506815,2.7975e-05,140.802,2.82496
