10,5599,0.000997424,2.4313e-05,109.737,0.000152069,0.165523
11,7496,0.000825421,2.6196e-05,134.244,0.000182859,0.139316
12,9785,0.000797843,2.467e-05,200.885,0.000173831,0.137073
13,12498,0.00091032,2.4474e-05,214.152,0.000225429,0.135663
14,15674,0.00104132,2.4138e-05,275.371,0.000236589,0.137575
15,19342,0.00117636,2.3806e-05,374.343,0.000229961,0.132439
16,23541,0.00133471,2.473e-05,445.806,0.00025055,0.126157
17,28308,0.00156339,2.3932e-05,542.842,0.000262767,0.138476
18,33678,0.00182069,2.4571e-05,716.902,0.000250531,0.128103
19,39686,0.00204135,2.4249e-05,741.659,0.000301112,0.138424
20,46369,0.00229439,2.4658e-05,884.538,0.000310412,0.130545
21,53765,0.002634,2.5002e-05,74.4539,0.00448844,0.0262431
22,61908,0.00301101,2.4732e-05,1158.68,0.000347815,0.145802
23,70832,0.00341299,1.9879e-05,1556.44,0.000309644,0.132546
24,80583,0.00368702,2.5471e-05,108.935,0.00525072,0.0303372
25,91190,0.00418766,2.4519e-05,4.95639,0.136005,0.138089
26,102682,0.00468018,1.9016e-05,2917.3,0.000270542,0.183972
27,115111,0.00528661,2.638e-05,2190.1,0.00041945,0.132899
28,128506,0.00574875,2.6924e-05,2512.68,0.000423183,0.162125
29,142901,0.00652671,2.8138e-05,2677.68,0.000457283,0.137352
30,158341,0.00712238,2.6745e-05,180.23,0.00778619,0.0406561
31,174843,0.00782594,3.3429e-05,11.9078,0.134448,0.137144
32,192457,0.00841734,2.7337e-05,214.15,0.00849337,0.043503
33,211193,0.00938492,3.2328e-05,226.536,0.00908497,0.0436139
34,231151,0.0102671,2.4477e-05,273.196,0.0084939,0.0498184
35,252293,0.0109508,3.1475e-05,19.0535,0.136823,0.14007
36,274714,0.0118014,2.4672e-05,229.692,0.0127101,0.0563448
37,298330,0.0127519,2.5105e-05,23.4903,0.138707,0.142297
38,323364,0.0141023,2.4643e-05,149.511,0.0242574,0.0719426
39,349806,0.0149892,3.2078e-05,29.7094,0.135514,0.139328
40,377581,0.0160926,3.2945e-05,171.059,0.0260541,0.084023
41,406777,0.0174524,3.3299e-05,172.857,0.0284689,0.0842676
42,437471,0.0187505,2.5211e-05,178.004,0.0304545,0.0839279
43,469629,0.0199739,2.5351e-05,178.563,0.0333645,0.0882448
44,503353,0.0210087,2.5569e-05,179.382,0.0364225,0.0952824
45,538555,0.0226013,2.5333e-05,179.153,0.0399049,0.104545
46,575551,0.0243154,2.5293e-05,180.547,0.0432534,0.110462
47,614101,0.0257027,2.5932e-05,177.736,0.0478968,0.11658
48,654329,0.0269125,2.5156e-05,178.73,0.0518275,0.123106
49,696289,0.028769,2.5694e-05,181.978,0.0552918,0.12815
50,739979,0.0307617,2.5215e-05,181.36,0.0601622,0.135026
51,785433,0.0324484,2.4663e-05,182.579,0.0646976,0.142812
52,832831,0.0341218,2.5984e-05,185.005,0.0690251,0.154104
53,881921,0.0363022,2.5719e-05,185.153,0.0744381,0.170126
54,933200,0.038812,2.4861e-05,186.242,0.0797768,0.178672
55,986149,0.0407452,2.4984e-05,188.999,0.0846098,0.187086
56,1041151,0.0430382,2.5189e-05,189.748,0.0905902,0.195953
57,1098161,0.046256,2.5558e-05,192.518,0.0958535,0.210289
58,1157215,0.0490742,2.6104e-05,193.636,0.102183,0.221348
59,1218349,0.0510711,2.5826e-05,195.595,0.108336,0.230499
60,1281599,0.0537697,2.5096e-05,198.406,0.114246,0.243806
61,1346909,0.0567726,2.4972e-05,198.501,0.122007,0.259055
62,1414587,0.0602299,2.6003e-05,200.432,0.128978,0.274026
63,1484405,0.0630053,2.5578e-05,201.476,0.13681,0.290798
64,1556479,0.0658768,2.5406e-05,204.673,0.143449,0.310152
65,1630873,0.0695248,2.551e-05,203.858,0.153259,0.328074
66,1707551,0.0739092,2.5668e-05,205.499,0.161628,0.348748
67,1786621,0.0768013,2.5343e-05,205.801,0.171418,0.375562
68,1868095,0.0797483,2.5814e-05,207.496,0.18042,0.39945
69,1952009,0.0837391,2.5733e-05,208.309,0.190544,0.419356
70,2038399,0.088753,2.5879e-05,209.379,0.200824,0.451291
71,2127301,0.0919838,2.5957e-05,210.308,0.211633,0.471216
72,2218751,0.0957341,2.5866e-05,212.822,0.22119,0.497896
73,2312785,0.099829,2.5433e-05,212.436,0.234185,0.523263
74,2409523,0.104663,2.5925e-05,212.828,0.24686,0.549378
75,2508803,0.108305,2.6525e-05,213.507,0.259672,0.580214
76,2610751,0.11236,2.5709e-05,214.552,0.272488,0.608077
77,2715481,0.117584,2.5947e-05,215.028,0.286506,0.641358
78,2823056,0.122995,3.2069e-05,215.118,0.301591,0.666633
79,2933269,0.127492,2.5588e-05,215.755,0.31644,0.698471
80,3046399,0.13147,2.6504e-05,218.168,0.329118,0.730845
81,3162401,0.13762,2.5806e-05,212.606,0.354962,0.776258
82,3281311,0.143436,2.5454e-05,218.467,0.362847,0.806212
83,3403165,0.147946,2.5477e-05,218.478,0.380885,0.845134
84,3527999,0.152714,2.6858e-05,218.903,0.398832,0.878247
85,3655849,0.158936,2.6529e-05,219.344,0.417356,0.924138
86,3786751,0.165752,2.5881e-05,220.731,0.43463,0.969803
87,3920741,0.170892,2.5685e-05,220.869,0.45495,1.01242
88,4057855,0.176457,2.602e-05,222.353,0.473086,1.05638
89,4198138,0.183777,3.4163e-05,221.181,0.497618,1.10084
90,4341599,0.190831,3.3072e-05,222.25,0.517894,1.15094
91,4488301,0.196913,2.5904e-05,222.101,0.541697,1.20372
92,4638271,0.202911,2.6351e-05,222.606,0.564655,1.24937
93,4791545,0.21033,2.6524e-05,223.73,0.586684,1.30342
94,4948159,0.218571,2.6024e-05,223.997,0.611637,1.35949
95,5108149,0.224651,2.6127e-05,223.827,0.638605,1.4144
96,5271551,0.230931,2.6192e-05,223.583,0.666689,1.47518
97,5438321,0.240422,2.6375e-05,225.026,0.690482,1.53051
98,5608735,0.248139,2.6951e-05,225.309,0.718543,1.59059
99,5782589,0.256299,2.6473e-05,222.785,0.756844,1.6653
100,5960032,0.262412,2.6233e-05,225.665,0.777883,1.72637
101,6141001,0.272821,2.5701e-05,225.924,0.808579,1.79041
102,6325631,0.283118,3.8924e-05,226.118,0.840405,1.85722
103,6513925,0.290163,2.5885e-05,226.09,0.874002,1.9336
104,6705919,0.297393,2.6142e-05,225.901,0.909249,2.00866
105,6901649,0.307049,2.6552e-05,226.49,0.942317,2.08262
106,7101151,0.317317,2.621e-05,226.788,0.977492,2.16147
107,7304461,0.326006,2.6098e-05,227.11,1.01352,2.24094
108,7511615,0.334411,2.5696e-05,227.486,1.05025,2.32673
109,7722613,0.344868,2.5843e-05,227.346,1.09041,2.41017
110,7937599,0.356893,2.5766e-05,226.315,1.13618,2.50831
111,8156501,0.366149,2.5749e-05,228.152,1.16863,2.59053
